"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 16 14:09:52 GMT 2023","Sun Apr 16 14:09:57 GMT 2023","5220","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","verifyToggleValuesNegativeScenario","verifyToggleValuesNegativeScenario(Pair) [1] testData=(FilterCriteria(price=[500..1000], beds=-14, bedrooms=null, bathrooms=null, amenities=null),-14)",""
"passed","Sun Apr 16 14:11:38 GMT 2023","Sun Apr 16 14:11:42 GMT 2023","3579","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","verifyPriceNullValues","verifyPriceNullValues()",""
"passed","Sun Apr 16 14:11:29 GMT 2023","Sun Apr 16 14:11:33 GMT 2023","4413","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","verifyPriceValues","verifyPriceValues(Pair) [4] testData=(FilterCriteria(price=[561..82], beds=null, bedrooms=null, bathrooms=null, amenities=null),[77..82])",""
"passed","Sun Apr 16 14:10:35 GMT 2023","Sun Apr 16 14:10:41 GMT 2023","5985","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","verifyToggleValuesPositiveScenario","verifyToggleValuesPositiveScenario(Pair) [3] testData=(FilterCriteria(price=[500..1000], beds=10, bedrooms=null, bathrooms=null, amenities=null),FilterCriteriaActualContent(price=null))",""
"passed","Sun Apr 16 14:10:04 GMT 2023","Sun Apr 16 14:10:08 GMT 2023","3513","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","verifyToggleValuesNegativeScenario","verifyToggleValuesNegativeScenario(Pair) [3] testData=(FilterCriteria(price=[500..1000], beds=null, bedrooms=-1, bathrooms=null, amenities=null),-1)",""
"passed","Sun Apr 16 14:11:03 GMT 2023","Sun Apr 16 14:11:08 GMT 2023","4833","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","verifyToggleValuesPositiveScenario","verifyToggleValuesPositiveScenario(Pair) [8] testData=(FilterCriteria(price=[500..1000], beds=null, bedrooms=null, bathrooms=5, amenities=null),FilterCriteriaActualContent(price=null))",""
"passed","Sun Apr 16 14:11:15 GMT 2023","Sun Apr 16 14:11:19 GMT 2023","4227","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","verifyPriceValues","verifyPriceValues(Pair) [1] testData=(FilterCriteria(price=[1231..2!3*13], beds=null, bedrooms=null, bathrooms=null, amenities=null),[1231..2313])",""
"passed","Sun Apr 16 14:10:52 GMT 2023","Sun Apr 16 14:10:58 GMT 2023","6224","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","verifyToggleValuesPositiveScenario","verifyToggleValuesPositiveScenario(Pair) [6] testData=(FilterCriteria(price=[500..1000], beds=null, bedrooms=10, bathrooms=null, amenities=null),FilterCriteriaActualContent(price=null))",""
"passed","Sun Apr 16 14:10:41 GMT 2023","Sun Apr 16 14:10:47 GMT 2023","5183","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","verifyToggleValuesPositiveScenario","verifyToggleValuesPositiveScenario(Pair) [4] testData=(FilterCriteria(price=[500..1000], beds=null, bedrooms=0, bathrooms=null, amenities=null),FilterCriteriaActualContent(price=null))",""
"passed","Sun Apr 16 14:10:24 GMT 2023","Sun Apr 16 14:10:29 GMT 2023","4139","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","verifyToggleValuesPositiveScenario","verifyToggleValuesPositiveScenario(Pair) [1] testData=(FilterCriteria(price=[500..1000], beds=0, bedrooms=null, bathrooms=null, amenities=null),FilterCriteriaActualContent(price=null))",""
"passed","Sun Apr 16 14:11:34 GMT 2023","Sun Apr 16 14:11:38 GMT 2023","4118","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","verifyPriceValues","verifyPriceValues(Pair) [5] testData=(FilterCriteria(price=[-10000000000000000000000..6], beds=null, bedrooms=null, bathrooms=null, amenities=null),[1..6])",""
